shop,name,lat,lon
car_repair,Центр Автомобильной Торговли (АБЦ-сервис VAG),59.8851044,30.3738731
car_repair,,59.8852699,30.3741359
car_parts,,59.8860612,30.3745276
car_parts,,59.8862549,30.375013
supermarket,Дикси,59.9551087,30.2972849
doityourself,,60.25843,29.5964775
doityourself,Викинг,59.9339515,30.4068224
electronics,Фотосклад.ru,59.9853395,30.2921071
florist,,59.6739491,29.8524695
car_repair,Автозапчасти,59.6737473,29.8541941
butcher,Великолукский мясокомбинат,59.675158,29.8522678
convenience,У Бориса,59.6759544,29.8523133
convenience,,59.7553101,30.3196079
car_repair,Шиномонтаж,59.6767523,29.85122
car_parts,Автозапчасти,59.6768062,29.8512002
convenience,«Пятерочка»,59.6755475,29.8510091
car_repair,Авто Премиум Пежо Сервис,60.010731,30.326109
boutique,Savage,59.5728254,30.1261383
convenience,,59.6542366,30.4030762
convenience,,59.6554182,30.402529
mobile_phone,Билайн,59.5637339,30.0925715
supermarket,Дикси,59.5596759,30.0970148
supermarket,Пятёрочка,59.559628,30.0908233
supermarket,Риомаг,59.5634714,30.0935356
erotic,Розовый кролик,59.5640434,30.0923632
chemist,Улыбка радуги,59.5637841,30.0926614
convenience,,59.5565387,30.0980127
convenience,,59.5576481,30.0923848
hairdresser,Клеопатра,59.558309,30.099178
supermarket,Народная 7Я семьЯ,59.55868,30.0879667
electronics,,59.5600212,30.0922516
convenience,,59.5607839,30.0948886
convenience,Магнит-Косметик,59.7013566,29.9455066
convenience,Сельпо,59.6981345,29.9407537
convenience,"""Пятёрочка""",59.6999776,29.9469819
convenience,,59.7032485,29.9526968
doityourself,,59.9241154,29.704542
car_repair,Магазин автозапчастей,59.921609,29.7252785
convenience,,60.1046555,30.2015658
convenience,,60.0050373,30.6083587
car_repair,Шиномонтаж,60.0205794,30.6021905
car_repair,Автотехсервис,60.0205418,30.6020886
car,Автосалон,60.0249873,30.6127733
car_repair,Станция технического обслуживания автомобилей,60.0106217,30.578857
car_repair,Vianor,60.0161932,30.5925334
convenience,Пятёрочка,60.0464616,30.7098625
doityourself,ТД «Вимос»,60.0461102,30.698808
car_repair,Автозапчасти,60.0304542,30.6258111
mobile_phone,Билайн,60.0150915,30.6480825
mobile_phone,Мегафон,60.0147529,30.6497533
bakery,Свежая выпечка,60.0148506,30.6480808
mobile_phone,Связной,60.0150541,30.6481075
shoes,,60.0149986,30.6491395
mobile_phone,,60.0151493,30.6485748
shoes,ABC Shoes,59.5634221,30.0929559
jewelry,Бижутерия,59.5637202,30.0922975
doityourself,Блеск,59.5603984,30.0959071
books,Буквоед,59.5631577,30.0933655
travel_agency,Вояж,59.5639488,30.0926041
clothes,Глория Джинс GJ,59.5633767,30.0936627
audio,"Диски, музыка",59.5637475,30.0932185
jewelry,585,59.5638617,30.0922765
mobile_phone,МТС,59.5636233,30.0932902
supermarket,Магнит,59.5603693,30.094407
clothes,Нижнее бельё,59.5638026,30.0931057
copyshop,Рекламистер,59.5632857,30.0938653
bag,Саквояж,59.5636759,30.0928627
outdoor,Спорт+,59.5639528,30.0923557
sports,Спортивная одежда Атлетик,59.5637626,30.0929066
optician,Счастливый взгляд,59.5639468,30.0928697
beverages,"Чай, кофе",59.5638665,30.0929073
confectionery,Шоколад Ritchis,59.5637104,30.0930946
fire_protection,,59.5583572,30.0993142
florist,,59.5584494,30.0989301
mobile_phone,Империя связи,59.5597346,30.0969391
furniture,,59.5630876,30.0937841
tailor,,59.5632721,30.0933769
dry_cleaning,,59.5633694,30.0932768
toys,,59.5639251,30.0922024
florist,,59.5635689,30.0927457
pawnbroker,,59.5638755,30.0926633
car_repair,шиномонтаж,59.5613865,30.0967301
supermarket,Дикси,59.9420995,30.4695511
hairdresser,,59.8300246,30.2201333
supermarket,Пятёрочка,59.8299256,30.2037444
supermarket,идеЯ,59.7022568,30.3814025
car_repair,,59.9124535,30.3763336
car_parts,,59.8014511,30.3949344
car_repair,,59.9500421,30.5547623
butcher,Свежее мясо,59.83347,30.3473348
jewelry,Талант,59.8335741,30.347163
clothes,Мари,59.8336344,30.3470403
jewelry,585,59.8337524,30.3468222
clothes,Одежда из льна,59.8339333,30.346481
jewelry,Золотой,59.8339849,30.3463955
fabrics,Рукодельница,59.8339576,30.3462839
stationery,Клякса,59.8340124,30.3460836
garden_centre,Садовод,59.8340609,30.3459978
optician,Пчелкин мед,59.8343575,30.3457189
electronics,Юлмарт outpost,59.8344815,30.3454828
clothes,Штучка,59.8345462,30.3453755
window,Окна forte,59.8346055,30.3452682
hairdresser,,59.8356439,30.3430152
bakery,,59.8356082,30.3429079
hairdresser,Калипсе,59.8364084,30.3419266
convenience,Продукты,59.8377609,30.3393126
clothes,Вологодский текстиль,59.8378244,30.3392204
hairdresser,Кураж,59.8379748,30.3389382
convenience,Продукты,59.8384342,30.3380627
laundry,Diada,59.8406309,30.327681
hairdresser,,60.2573939,29.5965456
pet,,60.2578754,29.5962394
supermarket,Дикси,60.0365032,30.4201492
supermarket,Дикси,60.0315672,30.4305269
optician,Априори,60.0340167,30.4204335
supermarket,Семишагофф,60.0337019,30.4254468
supermarket,идеЯ,60.0338613,30.4208359
supermarket,Дикси,60.0404163,30.3724797
supermarket,Дикси,60.0385617,30.370759
supermarket,Надежда,60.0388226,30.3709529
clothes,Дачный,60.1451449,30.0070748
convenience,,60.1618909,30.0340452
supermarket,Народная 7Я семьЯ,60.0442268,30.4040289
funeral_directors,,60.2545889,29.6083356
car_parts,Автозапчасти Bosch,59.7276107,30.4131981
butcher,Великолукский мясокомбинат,59.8523002,30.2520922
convenience,,59.7884239,30.4934217
convenience,,60.2862576,29.1766984
car_repair,,59.8133183,30.5574235
butcher,,59.8126882,30.5705198
supermarket,Перекрёсток,60.0125049,30.398216
hairdresser,,59.944896,30.4104013
photo,Галилей,59.958398,30.306886
chemist,Спектр,59.9575822,30.3074592
chemist,Улыбка радуги,59.9595931,30.3168637
yes,Tachki,59.8546983,30.2125091
car_repair,Шиномонтаж,59.8367413,30.5000268
hairdresser,,60.014803,30.3282474
optician,Норма,59.5753809,30.1193142
florist,,59.5660265,30.1350206
supermarket,Перекрёсток,59.9458414,30.2154166
supermarket,Пятёрочка,59.9833833,30.2147719
doityourself,Материк,59.8955418,30.2500665
doityourself,Сантехкомплект,59.9350408,30.4540553
doityourself,Материк,59.9475369,30.2544615
doityourself,Материк,59.9680939,30.3414368
doityourself,Материк,59.9997043,30.2998179
convenience,Квартет,59.556187,30.133307
supermarket,Народная 7Я семьЯ,59.5599953,30.1263227
beauty,Красотка,59.5735093,30.1269468
beverages,"Живое пиво, квас",59.5596467,30.0970856
clothes,,59.5597616,30.0969009
hairdresser,Эго,59.6199182,30.392488
convenience,Как сыр в масле,59.5597402,30.0907794
convenience,Как сыр в масле,59.5621381,30.0955894
convenience,Как сыр в масле,59.5645712,30.1217458
convenience,Как сыр в масле,59.5653774,30.1280898
convenience,Как сыр в масле,59.5664083,30.1343668
convenience,Как сыр в масле,59.5665253,30.1223718
convenience,Как сыр в масле,59.574525,30.1382534
convenience,Как сыр в масле,59.5754714,30.1201799
supermarket,,59.5586607,30.1971798
dry_cleaning,Айсберг,59.5755143,30.1199446
supermarket,Магнит,59.563618,30.1372091
supermarket,Магнит,59.5720535,30.1180254
supermarket,Пятёрочка,59.5752633,30.1192615
convenience,Семерочка,59.5758674,30.1358178
convenience,,59.5819299,30.1410927
toys,anime city,59.9302014,30.347025
hardware,Водопад,59.9269842,30.3538155
clothes,Skywalkers,59.9331999,30.3516918
interior_decoration,Урал-Керамика,60.0491991,30.3680687
supermarket,Пятёрочка,59.5596065,30.2001634
supermarket,Пятёрочка,59.5694424,30.1382647
supermarket,Пятёрочка,59.6221516,30.3839508
supermarket,Пятёрочка,59.6638739,30.1190512
chemist,MapBuk,59.7267617,30.4165392
clothes,Белорусский трикотаж,59.7268449,30.416282
supermarket,Магнит,59.7252024,30.4161979
hardware,Всё по 37 рублей,59.7263026,30.4166367
hairdresser,Студия красоты MapBuk,59.7267931,30.4164277
curtain,Домашний текстиль,59.7253601,30.4164436
clothes,Женская одежда,59.7253723,30.4163997
toys,Идея,59.7262217,30.4173516
furniture,Мебель,59.7256644,30.4183934
farm,Мёд,59.7255292,30.4181868
travel_agency,Туроператор,59.7263147,30.4174517
gift,Узорочье,59.7253463,30.4164527
florist,Цветочная мастерская Сакура,59.7256908,30.4179963
florist,Цветы,59.7253509,30.416483
car_repair,,59.9045835,30.3380316
supermarket,Пятёрочка,59.927633,30.4714382
supermarket,Ашан,60.053146,30.389188
motorcycle,BRP Центр СЕВЕР,60.0531153,30.3920934
books,Буквоед,60.0534525,30.3881141
doityourself,Дом-Лаверна,59.8626954,30.3382323
convenience,Балтика,60.0503895,29.977636
hairdresser,Chicago,59.9852484,30.2164202
department_store,Выбор,59.9858077,30.2261167
supermarket,Народная 7Я семьЯ,59.9439956,30.2644575
electronics,MediaMarkt,59.8556729,30.224624
mobile_phone,,59.8491065,30.3878876
car_repair,Шиномонтаж,59.8473282,30.1665568
car_repair,Шиномонтаж,59.8567285,30.1752556
convenience,Продукты,59.8821646,30.9827599
beauty,,59.8083629,30.8777231
art,La Petite Opéra,59.932827,30.3086514
car_repair,,59.939054,30.5050825
pawnbroker,,59.5580857,30.0906556
fabric,,59.5596964,30.0935466
florist,,59.5597277,30.0934275
supermarket,Лайм,59.9666872,30.2875985
toys,Тош,59.9773343,30.3173523
doityourself,ДОМ-Лаверна,60.002762,30.3865377
doityourself,ДОМ-Лаверна,60.0006617,30.3885672
doityourself,ДОМ-Лаверна,59.997323,30.26924
computer,Юлмарт,60.0058429,30.2640918
hardware,,59.7304262,29.4097397
supermarket,Пятёрочка,59.7301155,29.4100691
convenience,,60.043674,30.4450428
car_repair,,60.0438977,30.4455406
hardware,,60.0438852,30.4459196
car_repair,Автосервис,60.0671324,30.3008141
car_repair,Шиномонтаж,60.0670249,30.3004296
outdoor,Спартания,59.8590643,30.2414546
bicycle,Велоцентр,59.8715041,30.264287
yes,,60.0778123,30.2711594
convenience,,60.2684575,29.8594149
hairdresser,,59.7364812,30.6158242
books,Дрофа,60.0392924,30.3670575
supermarket,Нетто,60.0394875,30.3677592
convenience,Продукты,60.0376824,30.3601908
tyres,,59.9002806,30.9978294
car_repair,,59.9319379,31.0075947
ticket,,59.8301357,30.3828263
clothes,,59.7600313,30.7728175
convenience,,59.7601102,30.7730189
car_parts,Автолидер,59.7602363,30.7730833
convenience,,60.085673,31.0396161
car_repair,,60.0461985,30.4503871
hairdresser,,60.0495106,30.4435803
florist,,60.0495459,30.4436969
hardware,,60.049556,30.4436292
supermarket,Народная 7Я семьЯ,59.9577961,30.3202814
car_repair,Дилеру.Net,59.9648068,30.4772973
dry_cleaning,,59.8301175,30.3826884
variety_store,Все по 50,59.9458269,30.494608
car_repair,Мастер,59.7664863,30.7799372
tyres,шиномонтаж,59.7685747,30.7835627
hairdresser,Ева,59.8528935,30.3898512
butcher,Великолукский мясокомбинат,59.84139,30.2531638
convenience,Кулинария,59.8414563,30.2570752
hairdresser,,59.8373234,30.2625075
florist,Фантазия,59.8414781,30.253983
hairdresser,,59.8470352,30.2441094
hairdresser,Лилия,59.8445202,30.2455762
hairdresser,Парикмахерская,59.8435158,30.2452817
hairdresser,Парикмахерская,59.8455724,30.2449985
tyres,,59.8868184,30.5018783
car_repair,,59.8869922,30.5023955
pet,Вака,59.853087,30.3814369
convenience,,59.8528565,30.3804077
confectionery,,59.8528823,30.3804942
greengrocer,,59.8528938,30.3803754
clothes,,59.8529834,30.3819101
stationery,,59.8530175,30.3818592
hardware,СтроХозТовары,59.85313,30.3816176
greengrocer,,59.8531482,30.3816953
kiosk,,59.8531658,30.381773
clothes,Одежда,59.8552132,30.3701684
doityourself,"Двери, кафель",59.8532205,30.2212973
supermarket,Пятёрочка,59.8396045,30.1471122
car_repair,Сервис tip top,59.9321731,30.475902
car_repair,Шиномонтаж,59.9180468,30.4250249
car_repair,Шиномонтаж,59.91864,30.4235376
optician,Невская оптика,59.9571603,30.3318068
convenience,Продукты,60.1857047,29.8069052
convenience,,59.9458986,30.5739024
supermarket,РеалЪ,59.8404123,30.3103137
computer,Юлмарт,60.0149685,30.391567
shoes,Belwest,60.0144505,30.3228055
tyres,,59.8975575,30.6884205
optician,Campanella,59.8309646,30.3777382
supermarket,Народная 7Я семьЯ,59.8334972,30.1769473
supermarket,Пятёрочка,59.83354,30.1783915
supermarket,Народная 7Я семьЯ,59.8325489,30.1830268
supermarket,Дикси,59.8354891,30.1766223
doityourself,Термомикс,59.9597456,30.3271569
doityourself,Окна Смарт,59.9596704,30.3268779
clothes,,60.0513223,30.4450906
garden_centre,,60.0515047,30.4445808
garden_centre,,60.05217,30.4450175
hairdresser,Shera,59.9999346,30.370214
outdoor,Магазин луков и арбалетов,59.9997575,30.3700736
florist,Артфлора,59.9543242,30.4144525
pet,Зверолаш,59.9534011,30.413195
bakery,Каравай,59.9536431,30.4153902
department_store,Охта,59.9534101,30.4120566
convenience,,59.9533815,30.4135888
jewelry,,59.953393,30.4133642
convenience,,59.9536781,30.4135542
shoes,,59.9557934,30.4149557
convenience,Продукты,59.9562867,30.414969
dry_cleaning,,59.9564109,30.4149531
tableware,Gipfel,59.8582878,30.228547
outdoor,Рыбачок,59.8585695,30.2288954
beverages,Унция,59.8583858,30.2288727
pastry,Буше,59.9359734,30.3133569
convenience,Продукты,59.903186,30.325292
car_repair,,59.9185078,30.5000858
tyres_repair,,59.9188837,30.501359
car_repair,,60.0537717,30.3719521
beverages,,59.8494729,30.2685201
jewelry,,59.8509072,30.2685624
boutique,,59.8509069,30.2681176
boutique,,59.8508262,30.2681205
cosmetics,Иль Де Ботэ,59.850798,30.268544
boutique,,59.8506946,30.2685516
boutique,,59.8503023,30.2686558
computer,,59.8503787,30.2685533
boutique,,59.8504306,30.2685591
boutique,,59.8504101,30.2681386
boutique,,59.8504137,30.2686535
boutique,,59.8504421,30.2680253
ticket,Касса,60.0621681,29.9727351
chemist,Студия красоты Viva,59.8504879,30.2680295
boutique,MixJeans,59.8505872,30.2686633
boutique,Concept club,59.8504847,30.2686462
video,Дубль два,59.8505858,30.2680366
clothes,EGO Store,59.8494519,30.2680619
clothes,FOOTBOX,59.8495689,30.2680476
clothes,,59.8494267,30.268639
